時間,買價,賣價,成交價,漲跌,分量(張),累計量(張)
13:17:34,522.00,523.00,523.00,-15.00,1,22873
13:17:34,522.00,523.00,523.00,-15.00,1,22872
13:17:33,522.00,523.00,523.00,-15.00,13,22871
13:17:33,522.00,523.00,522.00,-16.00,2,22858
13:17:31,522.00,523.00,523.00,-15.00,13,22856
13:17:30,522.00,523.00,523.00,-15.00,1,22843
13:17:29,522.00,523.00,523.00,-15.00,1,22842
13:17:29,522.00,523.00,523.00,-15.00,1,22841
13:17:28,522.00,523.00,523.00,-15.00,13,22840
13:17:28,522.00,523.00,522.00,-16.00,1,22827
13:17:26,522.00,523.00,523.00,-15.00,1,22826
13:17:19,522.00,523.00,523.00,-15.00,1,22825
13:17:12,522.00,523.00,523.00,-15.00,3,22824
13:17:10,522.00,523.00,523.00,-15.00,1,22821
13:17:09,522.00,523.00,522.00,-16.00,1,22820
13:17:08,522.00,523.00,523.00,-15.00,1,22819
13:17:06,522.00,523.00,522.00,-16.00,1,22818
13:17:01,522.00,523.00,522.00,-16.00,9,22817
13:17:00,522.00,523.00,522.00,-16.00,2,22808
13:17:00,522.00,523.00,523.00,-15.00,1,22806
13:16:58,522.00,523.00,522.00,-16.00,2,22805
13:16:56,522.00,523.00,523.00,-15.00,1,22803
13:16:53,522.00,523.00,523.00,-15.00,3,22802
13:16:41,522.00,523.00,523.00,-15.00,1,22799
13:16:41,522.00,523.00,523.00,-15.00,1,22798
13:16:34,522.00,523.00,523.00,-15.00,2,22797
13:16:31,522.00,523.00,522.00,-16.00,1,22795
13:16:29,522.00,523.00,522.00,-16.00,1,22794
13:16:27,522.00,523.00,523.00,-15.00,1,22793
13:16:26,522.00,523.00,522.00,-16.00,1,22792
13:16:26,522.00,523.00,522.00,-16.00,1,22791
13:16:26,522.00,523.00,523.00,-15.00,1,22790
13:16:12,522.00,523.00,523.00,-15.00,1,22789
13:16:10,522.00,523.00,523.00,-15.00,1,22788
13:16:08,522.00,523.00,522.00,-16.00,2,22787
13:16:06,522.00,523.00,522.00,-16.00,1,22785
13:16:05,522.00,523.00,523.00,-15.00,1,22784
13:16:02,522.00,523.00,522.00,-16.00,1,22783
13:15:59,522.00,523.00,522.00,-16.00,2,22782
13:15:59,522.00,523.00,522.00,-16.00,1,22780
13:15:55,522.00,523.00,523.00,-15.00,1,22779
13:15:54,522.00,523.00,523.00,-15.00,1,22778
13:15:53,522.00,523.00,523.00,-15.00,4,22777
13:15:51,522.00,523.00,522.00,-16.00,2,22773
13:15:46,522.00,523.00,522.00,-16.00,1,22771
13:15:46,522.00,523.00,522.00,-16.00,1,22770
13:15:43,522.00,523.00,522.00,-16.00,1,22769
13:15:38,522.00,523.00,523.00,-15.00,1,22768
13:15:38,522.00,523.00,522.00,-16.00,1,22767
13:15:36,522.00,523.00,523.00,-15.00,1,22766
13:15:33,522.00,523.00,522.00,-16.00,1,22765
13:15:31,522.00,523.00,523.00,-15.00,1,22764
13:15:29,522.00,523.00,522.00,-16.00,1,22763
13:15:29,522.00,523.00,522.00,-16.00,96,22762
13:15:29,522.00,523.00,523.00,-15.00,2,22666
13:15:27,522.00,523.00,523.00,-15.00,1,22664
13:15:15,522.00,523.00,523.00,-15.00,1,22663
13:15:15,522.00,523.00,523.00,-15.00,1,22662
13:15:08,522.00,523.00,523.00,-15.00,1,22661
13:15:06,522.00,523.00,523.00,-15.00,4,22660
13:15:06,522.00,523.00,522.00,-16.00,1,22656
13:15:06,522.00,523.00,523.00,-15.00,1,22655
13:15:06,522.00,523.00,523.00,-15.00,1,22654
13:15:04,522.00,523.00,522.00,-16.00,2,22653
13:15:03,522.00,523.00,523.00,-15.00,2,22651
13:14:58,522.00,523.00,523.00,-15.00,2,22649
13:14:57,522.00,523.00,523.00,-15.00,4,22647
13:14:52,522.00,523.00,523.00,-15.00,1,22643
13:14:52,522.00,523.00,523.00,-15.00,4,22642
13:14:51,522.00,523.00,522.00,-16.00,1,22638
13:14:50,522.00,523.00,522.00,-16.00,10,22637
13:14:49,522.00,523.00,522.00,-16.00,1,22627
13:14:47,522.00,523.00,522.00,-16.00,25,22626
13:14:47,522.00,523.00,523.00,-15.00,2,22601
13:14:45,522.00,523.00,522.00,-16.00,1,22599
13:14:38,522.00,523.00,522.00,-16.00,1,22598
13:14:35,522.00,523.00,522.00,-16.00,1,22597
13:14:34,522.00,523.00,522.00,-16.00,1,22596
13:14:33,522.00,523.00,522.00,-16.00,1,22595
13:14:28,522.00,523.00,522.00,-16.00,1,22594
13:14:26,522.00,523.00,522.00,-16.00,1,22593
13:14:24,522.00,523.00,523.00,-15.00,2,22592
13:14:21,522.00,523.00,523.00,-15.00,1,22590
13:14:14,522.00,523.00,523.00,-15.00,1,22589
13:14:14,522.00,523.00,523.00,-15.00,1,22588
13:14:13,522.00,523.00,523.00,-15.00,1,22587
13:14:10,522.00,523.00,523.00,-15.00,1,22586
13:14:08,522.00,523.00,523.00,-15.00,2,22585
13:14:07,522.00,523.00,522.00,-16.00,4,22583
13:14:05,522.00,523.00,523.00,-15.00,4,22579
13:14:02,522.00,523.00,523.00,-15.00,1,22575
13:14:00,522.00,523.00,522.00,-16.00,1,22574
13:13:59,522.00,523.00,523.00,-15.00,1,22573
13:13:56,522.00,523.00,523.00,-15.00,1,22572
13:13:55,522.00,523.00,523.00,-15.00,1,22571
13:13:49,522.00,523.00,523.00,-15.00,1,22570
13:13:47,522.00,523.00,523.00,-15.00,1,22569
13:13:47,522.00,523.00,523.00,-15.00,1,22568
13:13:44,522.00,523.00,522.00,-16.00,1,22567
13:13:43,522.00,523.00,523.00,-15.00,1,22566
13:13:40,522.00,523.00,523.00,-15.00,1,22565
13:13:40,522.00,523.00,523.00,-15.00,5,22564
13:13:38,522.00,523.00,523.00,-15.00,2,22559
13:13:37,522.00,523.00,522.00,-16.00,1,22557
13:13:37,522.00,523.00,522.00,-16.00,1,22556
13:13:27,522.00,523.00,523.00,-15.00,1,22555
13:13:22,522.00,523.00,523.00,-15.00,5,22554
13:13:19,522.00,523.00,523.00,-15.00,2,22549
13:13:15,522.00,523.00,522.00,-16.00,1,22547
13:13:13,522.00,523.00,522.00,-16.00,1,22546
13:13:08,522.00,523.00,522.00,-16.00,2,22545
13:13:04,522.00,523.00,523.00,-15.00,1,22543
13:13:00,522.00,523.00,523.00,-15.00,1,22542
13:13:00,522.00,523.00,523.00,-15.00,3,22541
13:12:59,522.00,523.00,522.00,-16.00,1,22538
13:12:57,522.00,523.00,523.00,-15.00,2,22537
13:12:46,522.00,523.00,522.00,-16.00,1,22535
13:12:45,522.00,523.00,523.00,-15.00,1,22534
13:12:41,522.00,523.00,523.00,-15.00,1,22533
13:12:38,522.00,523.00,523.00,-15.00,1,22532
13:12:35,522.00,523.00,522.00,-16.00,1,22531
13:12:35,522.00,523.00,523.00,-15.00,2,22530
13:12:31,522.00,523.00,523.00,-15.00,1,22528
13:12:30,522.00,523.00,522.00,-16.00,1,22527
13:12:24,522.00,523.00,523.00,-15.00,3,22526
13:12:23,522.00,523.00,523.00,-15.00,1,22523
13:12:23,522.00,523.00,522.00,-16.00,1,22522
13:12:19,522.00,523.00,522.00,-16.00,1,22521
13:12:19,522.00,523.00,523.00,-15.00,1,22520
13:12:16,522.00,523.00,523.00,-15.00,2,22519
13:12:16,522.00,523.00,523.00,-15.00,3,22517
13:12:07,522.00,523.00,522.00,-16.00,2,22514
13:11:59,522.00,523.00,523.00,-15.00,2,22512
13:11:56,522.00,523.00,523.00,-15.00,3,22510
13:11:54,522.00,523.00,523.00,-15.00,1,22507
13:11:53,522.00,523.00,522.00,-16.00,1,22506
13:11:50,522.00,523.00,523.00,-15.00,3,22505
13:11:49,522.00,523.00,523.00,-15.00,1,22502
13:11:48,522.00,523.00,522.00,-16.00,4,22501
13:11:46,522.00,523.00,523.00,-15.00,1,22497
13:11:46,522.00,523.00,522.00,-16.00,1,22496
13:11:36,522.00,523.00,523.00,-15.00,1,22495
13:11:34,522.00,523.00,523.00,-15.00,3,22494
13:11:33,522.00,523.00,523.00,-15.00,1,22491
13:11:30,522.00,523.00,522.00,-16.00,2,22490
13:11:30,522.00,523.00,523.00,-15.00,1,22488
13:11:25,522.00,523.00,522.00,-16.00,1,22487
13:11:24,522.00,523.00,523.00,-15.00,1,22486
13:11:20,522.00,523.00,523.00,-15.00,2,22485
13:11:16,522.00,523.00,523.00,-15.00,1,22483
13:11:13,522.00,523.00,523.00,-15.00,1,22482
13:11:13,522.00,523.00,523.00,-15.00,1,22481
13:11:12,522.00,523.00,523.00,-15.00,5,22480
13:11:10,522.00,523.00,523.00,-15.00,1,22475
13:11:09,522.00,523.00,523.00,-15.00,2,22474
13:11:07,522.00,523.00,523.00,-15.00,1,22472
13:11:02,522.00,523.00,523.00,-15.00,1,22471
13:10:59,522.00,523.00,523.00,-15.00,1,22470
13:10:58,522.00,523.00,523.00,-15.00,1,22469
13:10:53,522.00,523.00,523.00,-15.00,1,22468
13:10:50,522.00,523.00,523.00,-15.00,2,22467
13:10:41,522.00,523.00,523.00,-15.00,1,22465
13:10:32,522.00,523.00,523.00,-15.00,1,22464
13:10:30,522.00,523.00,523.00,-15.00,3,22463
13:10:14,522.00,523.00,522.00,-16.00,4,22460
13:10:14,522.00,523.00,522.00,-16.00,1,22456
13:10:14,522.00,523.00,523.00,-15.00,70,22455
13:10:12,522.00,523.00,523.00,-15.00,5,22385
13:10:10,522.00,523.00,522.00,-16.00,4,22380
13:10:10,522.00,523.00,523.00,-15.00,1,22376
13:10:09,522.00,523.00,523.00,-15.00,1,22375
13:10:07,522.00,523.00,523.00,-15.00,3,22374
13:10:01,522.00,523.00,522.00,-16.00,1,22371
13:09:59,522.00,523.00,523.00,-15.00,3,22370
13:09:55,522.00,523.00,523.00,-15.00,1,22367
13:09:55,522.00,523.00,522.00,-16.00,1,22366
13:09:52,522.00,523.00,523.00,-15.00,1,22365
13:09:52,522.00,523.00,522.00,-16.00,1,22364
13:09:52,522.00,523.00,523.00,-15.00,1,22363
13:09:52,522.00,523.00,523.00,-15.00,2,22362
13:09:47,522.00,523.00,522.00,-16.00,1,22360
13:09:42,522.00,523.00,522.00,-16.00,1,22359
13:09:42,522.00,523.00,522.00,-16.00,8,22358
13:09:42,522.00,523.00,523.00,-15.00,1,22350
13:09:37,522.00,523.00,523.00,-15.00,1,22349
13:09:32,522.00,523.00,523.00,-15.00,1,22348
13:09:31,522.00,523.00,523.00,-15.00,1,22347
13:09:30,522.00,523.00,523.00,-15.00,1,22346
13:09:29,522.00,523.00,523.00,-15.00,1,22345
13:09:27,522.00,523.00,523.00,-15.00,2,22344
13:09:16,522.00,523.00,523.00,-15.00,1,22342
13:09:16,522.00,523.00,523.00,-15.00,10,22341
13:09:15,522.00,523.00,522.00,-16.00,2,22331
13:09:08,522.00,523.00,523.00,-15.00,3,22329
13:09:07,522.00,523.00,523.00,-15.00,4,22326
13:09:05,522.00,523.00,522.00,-16.00,1,22322
13:09:03,522.00,523.00,522.00,-16.00,2,22321
13:09:02,522.00,523.00,523.00,-15.00,1,22319
13:09:01,522.00,523.00,523.00,-15.00,1,22318
13:09:00,522.00,523.00,522.00,-16.00,86,22317
13:08:55,522.00,523.00,523.00,-15.00,1,22231
13:08:46,522.00,523.00,523.00,-15.00,3,22230
13:08:44,522.00,523.00,523.00,-15.00,3,22227
13:08:43,522.00,523.00,522.00,-16.00,2,22224
13:08:43,522.00,523.00,522.00,-16.00,1,22222
13:08:40,522.00,523.00,523.00,-15.00,1,22221
13:08:35,522.00,523.00,523.00,-15.00,6,22220
13:08:33,522.00,523.00,523.00,-15.00,1,22214
13:08:31,522.00,523.00,523.00,-15.00,1,22213
13:08:29,522.00,523.00,523.00,-15.00,4,22212
13:08:23,522.00,523.00,523.00,-15.00,3,22208
13:08:18,522.00,523.00,523.00,-15.00,1,22205
13:08:13,522.00,523.00,522.00,-16.00,1,22204
13:08:12,522.00,523.00,522.00,-16.00,1,22203
13:08:10,522.00,523.00,523.00,-15.00,1,22202
13:08:07,522.00,523.00,522.00,-16.00,1,22201
13:08:06,522.00,523.00,523.00,-15.00,2,22200
13:07:56,522.00,523.00,522.00,-16.00,1,22198
13:07:52,522.00,523.00,523.00,-15.00,1,22197
13:07:51,522.00,523.00,523.00,-15.00,1,22196
13:07:48,522.00,523.00,523.00,-15.00,1,22195
13:07:47,522.00,523.00,523.00,-15.00,1,22194
13:07:46,522.00,523.00,523.00,-15.00,1,22193
13:07:43,522.00,523.00,523.00,-15.00,1,22192
13:07:42,522.00,523.00,523.00,-15.00,2,22191
13:07:42,522.00,523.00,523.00,-15.00,1,22189
13:07:42,522.00,523.00,522.00,-16.00,1,22188
13:07:40,522.00,523.00,523.00,-15.00,1,22187
13:07:38,522.00,523.00,523.00,-15.00,1,22186
13:07:35,522.00,523.00,523.00,-15.00,1,22185
13:07:30,522.00,523.00,523.00,-15.00,1,22184
13:07:27,522.00,523.00,522.00,-16.00,1,22183
13:07:24,522.00,523.00,523.00,-15.00,3,22182
13:07:10,522.00,523.00,522.00,-16.00,2,22179
13:07:07,522.00,523.00,523.00,-15.00,3,22177
13:07:05,522.00,523.00,523.00,-15.00,1,22174
13:07:02,522.00,523.00,522.00,-16.00,2,22173
13:06:54,522.00,523.00,523.00,-15.00,1,22171
13:06:50,522.00,523.00,523.00,-15.00,3,22170
13:06:50,522.00,523.00,523.00,-15.00,1,22167
13:06:50,522.00,523.00,523.00,-15.00,1,22166
13:06:47,522.00,523.00,522.00,-16.00,1,22165
13:06:44,522.00,523.00,523.00,-15.00,1,22164
13:06:43,522.00,523.00,522.00,-16.00,2,22163
13:06:41,522.00,523.00,523.00,-15.00,2,22161
13:06:31,522.00,523.00,523.00,-15.00,2,22159
13:06:31,522.00,523.00,522.00,-16.00,1,22157
13:06:25,522.00,523.00,523.00,-15.00,2,22156
13:06:24,522.00,523.00,522.00,-16.00,1,22154
13:06:07,522.00,523.00,522.00,-16.00,1,22153
13:06:01,522.00,523.00,523.00,-15.00,1,22152
13:06:00,522.00,523.00,522.00,-16.00,2,22151
13:05:59,522.00,523.00,523.00,-15.00,3,22149
13:05:57,522.00,523.00,523.00,-15.00,1,22146
13:05:46,522.00,523.00,523.00,-15.00,5,22145
13:05:42,522.00,523.00,523.00,-15.00,2,22140
13:05:38,522.00,523.00,522.00,-16.00,2,22138
13:05:35,522.00,523.00,523.00,-15.00,1,22136
13:05:30,522.00,523.00,523.00,-15.00,5,22135
13:05:18,522.00,523.00,522.00,-16.00,1,22130
13:05:16,522.00,523.00,523.00,-15.00,2,22129
13:05:14,522.00,523.00,523.00,-15.00,1,22127
13:05:13,522.00,523.00,522.00,-16.00,1,22126
13:05:11,522.00,523.00,523.00,-15.00,1,22125
13:05:08,522.00,523.00,523.00,-15.00,4,22124
13:05:06,522.00,523.00,522.00,-16.00,1,22120
13:05:04,522.00,523.00,522.00,-16.00,2,22119
13:04:57,522.00,523.00,523.00,-15.00,1,22117
13:04:52,522.00,523.00,523.00,-15.00,1,22116
13:04:49,522.00,523.00,523.00,-15.00,1,22115
13:04:46,522.00,523.00,523.00,-15.00,1,22114
13:04:39,522.00,523.00,523.00,-15.00,1,22113
13:04:38,522.00,523.00,523.00,-15.00,1,22112
13:04:37,522.00,523.00,523.00,-15.00,1,22111
13:04:34,522.00,523.00,523.00,-15.00,1,22110
13:04:30,522.00,523.00,523.00,-15.00,1,22109
13:04:29,522.00,523.00,523.00,-15.00,1,22108
13:04:25,522.00,523.00,523.00,-15.00,2,22107
13:04:24,522.00,523.00,523.00,-15.00,1,22105
13:04:21,522.00,523.00,523.00,-15.00,1,22104
13:04:19,522.00,523.00,523.00,-15.00,1,22103
13:04:19,522.00,523.00,522.00,-16.00,2,22102
13:04:17,522.00,523.00,523.00,-15.00,1,22100
13:04:17,522.00,523.00,523.00,-15.00,1,22099
13:04:15,522.00,523.00,523.00,-15.00,1,22098
13:04:12,522.00,523.00,523.00,-15.00,1,22097
13:04:09,522.00,523.00,523.00,-15.00,1,22096
13:04:09,523.00,524.00,523.00,-15.00,15,22095
13:04:08,523.00,524.00,523.00,-15.00,14,22080
13:04:08,523.00,524.00,523.00,-15.00,16,22066
13:04:08,523.00,524.00,523.00,-15.00,29,22050
13:04:08,523.00,524.00,523.00,-15.00,14,22021
13:04:08,523.00,524.00,523.00,-15.00,29,22007
13:04:08,523.00,524.00,523.00,-15.00,29,21978
13:04:08,523.00,524.00,523.00,-15.00,55,21949
13:04:08,523.00,524.00,523.00,-15.00,29,21894
13:04:08,523.00,524.00,523.00,-15.00,16,21865
13:04:08,523.00,524.00,523.00,-15.00,19,21849
13:04:08,523.00,524.00,523.00,-15.00,29,21830
13:04:08,523.00,524.00,523.00,-15.00,4,21801
13:04:08,523.00,524.00,523.00,-15.00,16,21797
13:04:08,523.00,524.00,523.00,-15.00,34,21781
13:04:08,523.00,524.00,523.00,-15.00,6,21747
13:04:08,523.00,524.00,523.00,-15.00,72,21741
13:04:07,523.00,524.00,523.00,-15.00,170,21669
13:04:02,523.00,524.00,524.00,-14.00,3,21499
13:04:02,523.00,524.00,523.00,-15.00,1,21496
13:03:54,523.00,524.00,524.00,-14.00,2,21495
13:03:51,523.00,524.00,524.00,-14.00,1,21493
13:03:48,523.00,524.00,523.00,-15.00,1,21492
13:03:48,523.00,524.00,523.00,-15.00,1,21491
13:03:45,523.00,524.00,524.00,-14.00,3,21490
13:03:29,523.00,524.00,523.00,-15.00,1,21487
13:03:29,523.00,524.00,524.00,-14.00,1,21486
13:03:21,523.00,524.00,524.00,-14.00,3,21485
13:03:15,523.00,524.00,524.00,-14.00,2,21482
13:03:13,523.00,524.00,524.00,-14.00,1,21480
13:03:12,523.00,524.00,524.00,-14.00,1,21479
13:03:11,523.00,524.00,524.00,-14.00,1,21478
13:03:03,523.00,524.00,524.00,-14.00,1,21477
13:02:58,523.00,524.00,524.00,-14.00,2,21476
13:02:58,523.00,524.00,524.00,-14.00,1,21474
13:02:56,523.00,524.00,524.00,-14.00,2,21473
13:02:56,523.00,524.00,523.00,-15.00,1,21471
13:02:55,523.00,524.00,523.00,-15.00,1,21470
13:02:51,523.00,524.00,523.00,-15.00,1,21469
13:02:48,523.00,524.00,524.00,-14.00,1,21468
13:02:45,523.00,524.00,524.00,-14.00,1,21467
13:02:43,523.00,524.00,524.00,-14.00,1,21466
13:02:37,523.00,524.00,524.00,-14.00,2,21465
13:02:32,523.00,524.00,523.00,-15.00,1,21463
13:02:31,523.00,524.00,524.00,-14.00,1,21462
13:02:31,523.00,524.00,524.00,-14.00,1,21461
13:02:30,523.00,524.00,524.00,-14.00,1,21460
13:02:22,523.00,524.00,524.00,-14.00,15,21459
13:02:19,523.00,524.00,524.00,-14.00,1,21444
13:02:18,523.00,524.00,524.00,-14.00,1,21443
13:02:14,523.00,524.00,524.00,-14.00,3,21442
13:01:59,523.00,524.00,524.00,-14.00,1,21439
13:01:58,523.00,524.00,523.00,-15.00,1,21438
13:01:57,523.00,524.00,524.00,-14.00,1,21437
13:01:56,523.00,524.00,524.00,-14.00,1,21436
13:01:54,523.00,524.00,524.00,-14.00,1,21435
13:01:53,523.00,524.00,524.00,-14.00,1,21434
13:01:53,523.00,524.00,524.00,-14.00,1,21433
13:01:51,523.00,524.00,524.00,-14.00,1,21432
13:01:49,523.00,524.00,524.00,-14.00,2,21431
13:01:49,523.00,524.00,524.00,-14.00,3,21429
13:01:48,523.00,524.00,524.00,-14.00,1,21426
13:01:43,523.00,524.00,524.00,-14.00,1,21425
13:01:41,523.00,524.00,524.00,-14.00,1,21424
13:01:35,523.00,524.00,524.00,-14.00,1,21423
13:01:31,523.00,524.00,524.00,-14.00,2,21422
13:01:28,523.00,524.00,524.00,-14.00,3,21420
13:01:26,523.00,524.00,524.00,-14.00,5,21417
13:01:16,523.00,524.00,524.00,-14.00,1,21412
13:01:13,523.00,524.00,523.00,-15.00,1,21411
13:01:09,523.00,524.00,524.00,-14.00,1,21410
13:01:04,523.00,524.00,524.00,-14.00,3,21409
13:01:03,523.00,524.00,524.00,-14.00,1,21406
13:01:00,523.00,524.00,524.00,-14.00,4,21405
13:00:51,523.00,524.00,524.00,-14.00,1,21401
13:00:51,523.00,524.00,524.00,-14.00,1,21400
13:00:50,523.00,524.00,524.00,-14.00,1,21399
13:00:46,523.00,524.00,524.00,-14.00,1,21398
13:00:39,523.00,524.00,524.00,-14.00,3,21397
13:00:37,523.00,524.00,524.00,-14.00,1,21394
13:00:34,523.00,524.00,524.00,-14.00,1,21393
13:00:34,523.00,524.00,524.00,-14.00,1,21392
13:00:33,523.00,524.00,524.00,-14.00,1,21391
13:00:30,523.00,524.00,524.00,-14.00,2,21390
13:00:30,523.00,524.00,524.00,-14.00,2,21388
13:00:30,523.00,524.00,524.00,-14.00,1,21386
13:00:28,523.00,524.00,523.00,-15.00,1,21385
13:00:28,523.00,524.00,524.00,-14.00,1,21384
13:00:26,523.00,524.00,524.00,-14.00,1,21383
13:00:22,523.00,524.00,524.00,-14.00,1,21382
13:00:20,523.00,524.00,524.00,-14.00,1,21381
13:00:16,523.00,524.00,524.00,-14.00,3,21380
13:00:15,523.00,524.00,524.00,-14.00,1,21377
13:00:12,523.00,524.00,524.00,-14.00,1,21376
13:00:09,523.00,524.00,524.00,-14.00,1,21375
13:00:06,523.00,524.00,524.00,-14.00,1,21374
13:00:05,523.00,524.00,524.00,-14.00,1,21373
13:00:03,523.00,524.00,524.00,-14.00,1,21372
13:00:03,523.00,524.00,524.00,-14.00,1,21371
13:00:00,523.00,524.00,524.00,-14.00,1,21370
12:59:59,523.00,524.00,524.00,-14.00,1,21369
12:59:58,523.00,524.00,524.00,-14.00,1,21368
12:59:56,523.00,524.00,524.00,-14.00,1,21367
12:59:56,523.00,524.00,524.00,-14.00,3,21366
12:59:54,523.00,524.00,524.00,-14.00,1,21363
12:59:52,523.00,524.00,523.00,-15.00,1,21362
12:59:51,523.00,524.00,524.00,-14.00,1,21361
12:59:43,523.00,524.00,524.00,-14.00,1,21360
12:59:37,523.00,524.00,524.00,-14.00,2,21359
12:59:35,523.00,524.00,524.00,-14.00,1,21357
12:59:34,523.00,524.00,524.00,-14.00,2,21356
12:59:32,523.00,524.00,524.00,-14.00,1,21354
12:59:30,523.00,524.00,524.00,-14.00,1,21353
12:59:28,523.00,524.00,524.00,-14.00,10,21352
12:59:28,523.00,524.00,524.00,-14.00,1,21342
12:59:22,523.00,524.00,524.00,-14.00,1,21341
12:59:21,523.00,524.00,524.00,-14.00,1,21340
12:59:19,523.00,524.00,524.00,-14.00,1,21339
12:59:18,523.00,524.00,524.00,-14.00,1,21338
12:59:17,523.00,524.00,523.00,-15.00,1,21337
12:59:17,523.00,524.00,524.00,-14.00,1,21336
12:59:16,523.00,524.00,523.00,-15.00,1,21335
12:59:15,523.00,524.00,524.00,-14.00,2,21334
12:59:11,523.00,524.00,524.00,-14.00,8,21332
12:59:10,523.00,524.00,524.00,-14.00,1,21324
12:59:09,523.00,524.00,524.00,-14.00,3,21323
12:59:09,523.00,524.00,524.00,-14.00,8,21320
12:59:09,523.00,524.00,524.00,-14.00,50,21312
12:59:03,523.00,524.00,524.00,-14.00,1,21262
12:59:03,523.00,524.00,524.00,-14.00,2,21261
12:59:03,523.00,524.00,524.00,-14.00,1,21259
12:59:02,523.00,524.00,524.00,-14.00,1,21258
12:59:00,523.00,524.00,524.00,-14.00,1,21257
12:58:59,523.00,524.00,524.00,-14.00,1,21256
12:58:59,523.00,524.00,524.00,-14.00,1,21255
12:58:57,523.00,524.00,524.00,-14.00,1,21254
12:58:57,523.00,524.00,524.00,-14.00,40,21253
12:58:54,523.00,524.00,524.00,-14.00,1,21213
12:58:53,523.00,524.00,524.00,-14.00,1,21212
12:58:52,523.00,524.00,524.00,-14.00,1,21211
12:58:51,523.00,524.00,524.00,-14.00,5,21210
12:58:50,523.00,524.00,524.00,-14.00,10,21205
12:58:46,523.00,524.00,524.00,-14.00,1,21195
12:58:44,523.00,524.00,524.00,-14.00,1,21194
12:58:42,523.00,524.00,524.00,-14.00,20,21193
12:58:33,523.00,524.00,524.00,-14.00,1,21173
12:58:31,523.00,524.00,524.00,-14.00,1,21172
12:58:29,523.00,524.00,524.00,-14.00,1,21171
12:58:25,523.00,524.00,524.00,-14.00,1,21170
12:58:21,523.00,524.00,524.00,-14.00,1,21169
12:58:20,523.00,524.00,524.00,-14.00,1,21168
12:58:17,523.00,524.00,524.00,-14.00,1,21167
12:58:16,523.00,524.00,524.00,-14.00,1,21166
12:58:10,523.00,524.00,524.00,-14.00,1,21165
12:58:08,523.00,524.00,524.00,-14.00,1,21164
12:58:06,523.00,524.00,524.00,-14.00,1,21163
12:58:03,523.00,524.00,524.00,-14.00,5,21162
12:57:58,523.00,524.00,524.00,-14.00,4,21157
12:57:56,523.00,524.00,524.00,-14.00,1,21153
12:57:50,523.00,524.00,524.00,-14.00,1,21152
12:57:49,523.00,524.00,524.00,-14.00,1,21151
12:57:46,523.00,524.00,524.00,-14.00,5,21150
12:57:45,523.00,524.00,524.00,-14.00,3,21145
12:57:40,523.00,524.00,524.00,-14.00,1,21142
12:57:37,523.00,524.00,524.00,-14.00,1,21141
12:57:35,523.00,524.00,524.00,-14.00,2,21140
12:57:30,523.00,524.00,524.00,-14.00,1,21138
12:57:28,523.00,524.00,524.00,-14.00,1,21137
12:57:27,523.00,524.00,524.00,-14.00,8,21136
12:57:27,523.00,524.00,524.00,-14.00,1,21128
12:57:21,523.00,524.00,524.00,-14.00,12,21127
12:57:14,523.00,524.00,524.00,-14.00,1,21115
12:56:39,523.00,524.00,523.00,-15.00,1,21114
12:56:33,523.00,524.00,523.00,-15.00,2,21113
12:56:32,523.00,524.00,523.00,-15.00,1,21111
12:56:21,523.00,524.00,523.00,-15.00,2,21110
12:56:17,523.00,524.00,524.00,-14.00,1,21108
12:56:05,523.00,524.00,523.00,-15.00,2,21107
12:56:03,523.00,524.00,523.00,-15.00,1,21105
12:55:58,522.00,523.00,523.00,-15.00,18,21104
12:55:55,522.00,523.00,523.00,-15.00,1,21086
12:55:53,522.00,523.00,523.00,-15.00,1,21085
12:55:52,522.00,523.00,523.00,-15.00,1,21084
12:55:51,522.00,523.00,523.00,-15.00,1,21083
12:55:50,522.00,523.00,523.00,-15.00,1,21082
12:55:50,522.00,523.00,523.00,-15.00,1,21081
12:55:50,522.00,523.00,523.00,-15.00,1,21080
12:55:49,522.00,523.00,523.00,-15.00,11,21079
12:55:49,522.00,523.00,523.00,-15.00,1,21068
12:55:48,522.00,523.00,523.00,-15.00,1,21067
12:55:48,522.00,523.00,523.00,-15.00,1,21066
